Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
202312,278,25540,C,Hartford-East Hartford-Middletown  CT ,632,632,180647,6,12,2291,9,36,5329,70,1239,130491,459,459,137232,6,12,2291,9,36,5329,25,794,88504
202312,278,35980,C,Norwich-New London  CT ,217,217,72645,3,6,1191,0,0,0,1,123,17954,132,132,46180,3,6,1191,0,0,0,1,123,17954
202312,279,25620,C,Hattiesburg  MS ,115,115,24383,0,0,0,6,18,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202312,284,26300,C,Hot Springs  AR ,70,70,25530,3,6,720,0,0,0,0,0,0,70,70,25530,3,6,720,0,0,0,0,0,0
202312,288,26420,C,Houston-The Woodlands-Sugar Land  TX ,50014,50014,13169517,849,1698,268463,18,66,7069,529,16558,2310690,46624,46624,12258267,829,1658,263288,18,66,7069,509,16436,2304318
202312,290,19460,C,Decatur  AL ,305,305,76357,0,0,0,0,0,0,0,0,0,294,294,74730,0,0,0,0,0,0,0,0,0
202312,290,26620,C,Huntsville  AL ,3911,3911,814524,45,90,14325,1,4,510,40,1938,304302,2355,2355,436460,45,90,14325,1,4,510,40,1938,304302
202312,292,26820,C,Idaho Falls  ID ,863,863,310250,2,4,461,13,52,6654,20,855,120063,836,836,301182,2,4,461,13,52,6654,20,855,120063
202312,294,18020,C,Columbus  IN ,156,156,60116,0,0,0,0,0,0,0,0,0,156,156,60116,0,0,0,0,0,0,0,0,0
202312,294,26900,C,Indianapolis-Carmel-Anderson  IN ,7278,7278,2766253,105,210,43870,42,140,28435,160,4960,987916,6386,6386,2518361,101,202,42607,42,140,28435,159,4858,975091
202312,294,34620,C,Muncie  IN ,89,89,33128,0,0,0,0,0,0,1,5,596,81,81,30634,0,0,0,0,0,0,0,0,0
202312,296,27060,C,Ithaca  NY ,134,134,37831,4,8,1264,0,0,0,10,79,10279,40,40,9178,2,4,650,0,0,0,0,0,0
202312,297,27180,C,Jackson  TN ,404,404,97754,2,4,368,0,0,0,0,0,0,81,81,23041,2,4,368,0,0,0,0,0,0
